xlat,xlong,qrain_avg_150.0,rainc_avg,rho_avg_150.0,wsp_avg_150.0
54.914860,6.810516,0.0000052397,0E-8,1.2248472839,10.3906944190
55.820415,4.479065,0.0000054069,0E-8,1.2256631552,10.6177531712
54.128796,6.160461,0.0000051971,0E-8,1.2241791451,10.2358645950
53.036690,5.551880,0.0000052127,0E-8,1.2231093665,8.9453374864
57.493542,5.160095,0.0000066183,0E-8,1.2274426262,11.0079359146
53.411213,6.950958,0.0000050630,0E-8,1.2247205676,9.0918887330
57.422314,4.566223,0.0000064424,0E-8,1.2272370170,10.9309255456
57.487007,6.282867,0.0000064303,0E-8,1.2276862742,11.1396736932
56.132072,6.963043,0.0000055121,0E-8,1.2261116325,10.6128470924
56.255703,5.506287,0.0000057535,0E-8,1.2260705224,10.6926040035
54.372227,4.643707,0.0000053056,0E-8,1.2241324229,10.3589490701
57.106731,5.507416,0.0000061375,0E-8,1.2270629243,10.9459789960
52.780510,5.103851,0.0000052065,0E-8,1.2228144909,8.8169144693
53.569389,6.040924,0.0000051906,0E-8,1.2241215439,9.8405364181
55.974499,6.208984,0.0000056548,0E-8,1.2257417683,10.6240716907
53.588902,5.200714,0.0000051277,0E-8,1.2236476764,10.0832736855
56.218197,5.366669,0.0000057426,0E-8,1.2260436944,10.6772938076
57.090046,5.662781,0.0000060584,0E-8,1.2270513108,10.9521591321
54.546162,5.457397,0.0000050466,0E-8,1.2242932768,10.3626477936
52.802040,6.103333,0.0000051112,0E-8,1.2227347709,8.5436961112
54.225456,4.537231,0.0000050785,0E-8,1.2239796468,10.3323734679
55.367004,6.577637,0.0000052993,0E-8,1.2252097930,10.4953019905
57.021717,4.013641,0.0000060827,0E-8,1.2267733919,10.8110971158
54.053783,6.269531,0.0000050947,0E-8,1.2242150876,10.2045826272
52.588684,4.463654,0.0000050888,0E-8,1.2223339432,9.6815457380
53.033375,5.873688,0.0000052977,0E-8,1.2236251393,8.6456071556
54.013508,5.339722,0.0000051765,0E-8,1.2238767140,10.2395141376
57.468010,4.809387,0.0000064302,0E-8,1.2273281880,10.9601065083
52.945717,6.989166,0.0000046624,0E-8,1.2236049871,8.5292786972
53.006550,4.180786,0.0000049223,0E-8,1.2225798468,10.0120947917
53.598877,4.314209,0.0000050253,0E-8,1.2233154876,10.1939002949
55.078770,4.856201,0.0000054484,0E-8,1.2248952750,10.4749119794
54.028286,4.490723,0.0000050428,0E-8,1.2237778426,10.2811228105
54.862980,4.236603,0.0000052253,0E-8,1.2246800566,10.4552441032
54.102947,6.588257,0.0000052304,0E-8,1.2243683118,10.2071026557
54.105625,4.424835,0.0000049460,0E-8,1.2238556669,10.3066733929
54.311367,6.830597,0.0000051206,0E-8,1.2245054582,10.2628481101
54.175095,6.433197,0.0000051470,0E-8,1.2242973083,10.2381703412
55.053082,6.400024,0.0000054017,0E-8,1.2248540466,10.4396410317
56.525352,6.239655,0.0000058025,0E-8,1.2263515672,10.7776526496
52.724060,5.435486,0.0000050228,0E-8,1.2227310343,9.2072126150
57.482712,5.009735,0.0000065284,0E-8,1.2273958924,10.9863645367
53.712238,5.732330,0.0000051279,0E-8,1.2239258870,10.0689796211
57.316662,6.624084,0.0000062272,0E-8,1.2274023480,11.0606915345
52.665592,4.080627,0.0000048719,0E-8,1.2221596907,9.9181038858
53.912373,5.830139,0.0000051186,0E-8,1.2240024850,10.1804447253
54.234123,6.091827,0.0000052032,0E-8,1.2241897166,10.2675185904
56.755695,5.989929,0.0000058400,0E-8,1.2266379476,10.8477725807
57.176201,4.579651,0.0000061604,0E-8,1.2270125366,10.8864165199
53.221851,5.097473,0.0000049827,0E-8,1.2232393142,9.7529178034
56.343697,5.585022,0.0000058770,0E-8,1.2261546214,10.7152732300
55.264763,4.424377,0.0000053190,0E-8,1.2251104525,10.5210191248
52.993904,5.010529,0.0000051870,0E-8,1.2229588532,9.5128063649
55.389236,5.314545,0.0000054398,0E-8,1.2252319724,10.5331893681
56.073040,6.040436,0.0000056877,0E-8,1.2258386732,10.6571596107
56.431286,6.061340,0.0000056617,0E-8,1.2262289229,10.7481493859
57.475655,6.539795,0.0000063572,0E-8,1.2276885854,11.1417615690
56.011795,6.790131,0.0000054126,0E-8,1.2259164230,10.6013863439
54.213337,4.067780,0.0000050002,0E-8,1.2239979653,10.3493581860
53.023258,5.738190,0.0000052418,0E-8,1.2235505768,8.6740531705
53.002056,6.200836,0.0000050797,0E-8,1.2233881921,8.5935841046
53.716343,6.569397,0.0000050149,0E-8,1.2244658801,9.9537571095
54.407478,5.819458,0.0000052746,0E-8,1.2242224672,10.3201812733
54.974239,4.929199,0.0000052913,0E-8,1.2247705841,10.4579532666
54.376522,5.400330,0.0000050068,0E-8,1.2241450699,10.3310563582
52.676807,6.673676,0.0000046553,0E-8,1.2223000672,8.5008971924
53.919746,4.188507,0.0000049790,0E-8,1.2236711154,10.2764522131
54.001209,4.497253,0.0000051069,0E-8,1.2237502332,10.2746325291
54.509193,5.702850,0.0000052426,0E-8,1.2242808528,10.3488781493
54.969830,5.985657,0.0000054132,0E-8,1.2247345669,10.4286946424
54.454494,6.093597,0.0000052326,0E-8,1.2243023720,10.3212565640
55.942699,4.988708,0.0000056171,0E-8,1.2257869894,10.6247409311
54.055031,4.154785,0.0000048988,0E-8,1.2238161736,10.3090646522
55.223297,5.304352,0.0000052732,0E-8,1.2250407644,10.4957347180
56.397018,6.812103,0.0000057146,0E-8,1.2262991130,10.6984098093
52.816395,4.867340,0.0000053566,0E-8,1.2225409279,8.9989908031
54.040844,6.084534,0.0000050563,0E-8,1.2241303474,10.2094064710
54.700775,4.277496,0.0000051693,0E-8,1.2244951734,10.4286530155
53.695042,5.503113,0.0000050359,0E-8,1.2238121530,10.0982417397
55.589226,5.414276,0.0000055708,0E-8,1.2254312463,10.5689046289
57.078468,5.110229,0.0000060614,0E-8,1.2269892318,10.8992829219
52.743523,4.335815,0.0000050428,0E-8,1.2223850764,9.8669284353
53.756237,5.583099,0.0000050748,0E-8,1.2238603525,10.1223079947
57.045418,4.310455,0.0000061461,0E-8,1.2268446457,10.8352577994
57.049423,6.729980,0.0000059322,0E-8,1.2270185922,10.9357820083
54.447186,5.242340,0.0000050895,0E-8,1.2241961610,10.3506983460
53.986385,5.345734,0.0000051104,0E-8,1.2238599700,10.2323044001
56.736679,6.993347,0.0000057587,0E-8,1.2266980203,10.7869388502
55.033878,6.116028,0.0000054249,0E-8,1.2248033330,10.4371813723
53.510452,6.377228,0.0000051476,0E-8,1.2242621598,9.6006362362
56.586971,4.780487,0.0000057421,0E-8,1.2264234076,10.7486021713
55.695812,4.999176,0.0000054790,0E-8,1.2255582517,10.5917015267
53.921478,5.219604,0.0000051353,0E-8,1.2237909591,10.2153831984
55.300938,5.238129,0.0000054188,0E-8,1.2251353409,10.5196097100
55.006706,5.353851,0.0000053191,0E-8,1.2247920034,10.4529404895
55.293980,6.302643,0.0000054057,0E-8,1.2250868673,10.4884167329
54.302795,4.471130,0.0000050931,0E-8,1.2240643536,10.3528243265
56.812305,5.225433,0.0000059658,0E-8,1.2267024453,10.8287853834
55.508732,6.646179,0.0000053500,0E-8,1.2253649723,10.5163241714
52.829224,6.097931,0.0000051670,0E-8,1.2224636452,8.5546706400
56.987633,4.628479,0.0000061101,0E-8,1.2268269576,10.8427648717
55.202255,4.004944,0.0000052506,0E-8,1.2250517194,10.5256687652
53.861980,4.483978,0.0000049953,0E-8,1.2236020257,10.2439720975
56.263767,4.514160,0.0000055153,0E-8,1.2260795700,10.6757470984
52.741409,5.659729,0.0000048271,0E-8,1.2232561676,8.8827855940
54.983147,5.407196,0.0000053657,0E-8,1.2247636121,10.4485567166
56.320095,5.639984,0.0000059275,0E-8,1.2261234744,10.7096692823
53.623993,5.657959,0.0000050010,0E-8,1.2238725062,9.9995189144
57.110428,4.090637,0.0000061772,0E-8,1.2268681495,10.8317681331
52.526447,4.705505,0.0000052949,0E-8,1.2222846727,8.5549122383
53.919025,5.547943,0.0000050895,0E-8,1.2238922124,10.1960826751
57.417198,5.637054,0.0000062467,0E-8,1.2274558728,11.0545902001
52.945770,6.577789,0.0000051425,0E-8,1.2223721184,8.5346934807
56.417271,4.026886,0.0000055944,0E-8,1.2261927555,10.7061365987
52.673477,5.855865,0.0000050872,0E-8,1.2230179630,8.5822681727
54.956062,5.413330,0.0000054069,0E-8,1.2247340923,10.4445177144
57.184505,5.843109,0.0000060589,0E-8,1.2271733394,10.9989122337
53.471256,4.438080,0.0000050659,0E-8,1.2232122290,10.1434321829
54.309734,4.895233,0.0000050612,0E-8,1.2240634021,10.3349833462
56.890163,6.812653,0.0000057750,0E-8,1.2268378220,10.8582769031
54.492432,6.654205,0.0000051581,0E-8,1.2244815660,10.3156756521
56.495090,6.196472,0.0000058462,0E-8,1.2263144505,10.7685402321
54.413128,6.291321,0.0000052563,0E-8,1.2243216949,10.3073416816
55.662094,4.225861,0.0000054372,0E-8,1.2255168350,10.5992484221
56.612858,6.320526,0.0000057875,0E-8,1.2264598335,10.8023875486
55.662205,4.567841,0.0000053856,0E-8,1.2255269073,10.5916327039
52.696903,5.441254,0.0000049245,0E-8,1.2226956083,9.2020543654
54.175102,4.266266,0.0000049208,0E-8,1.2239356302,10.3350064211
55.722839,4.992706,0.0000055155,0E-8,1.2255832657,10.5948727164
57.294121,5.056885,0.0000062847,0E-8,1.2272076775,10.9495560433
53.233654,5.602051,0.0000052635,0E-8,1.2232963945,9.1168054053
53.416161,6.210754,0.0000053137,0E-8,1.2241758755,9.1484781426
55.359142,6.047394,0.0000053310,0E-8,1.2251449360,10.5016791543
53.988205,6.937988,0.0000050758,0E-8,1.2245744556,10.1276174476
54.279366,4.193024,0.0000050657,0E-8,1.2240523509,10.3583950709
56.310020,4.403107,0.0000055865,0E-8,1.2261188638,10.6830123578
54.665863,4.190796,0.0000050751,0E-8,1.2244660042,10.4226635631
53.353817,5.021606,0.0000050930,0E-8,1.2234442125,9.9155329465
53.102406,4.986115,0.0000050765,0E-8,1.2230223573,9.5688772311
53.550938,5.069794,0.0000050583,0E-8,1.2235718227,10.0874804629
54.488850,5.802094,0.0000052250,0E-8,1.2242754355,10.3387770955
56.571331,6.976074,0.0000056936,0E-8,1.2265294917,10.7337278985
57.235130,5.780884,0.0000060965,0E-8,1.2272326934,11.0122545433
53.726578,4.516541,0.0000048386,0E-8,1.2234707207,10.2033227697
53.080074,4.715210,0.0000050712,0E-8,1.2228552611,9.6844462021
54.374935,5.022003,0.0000049610,0E-8,1.2241272169,10.3407998659
57.187157,4.018982,0.0000061654,0E-8,1.2269209353,10.8441020672
57.168568,4.480316,0.0000061860,0E-8,1.2269903493,10.8786810640
54.755882,5.315063,0.0000052270,0E-8,1.2245095612,10.4059893767
53.583027,5.480865,0.0000050682,0E-8,1.2237825603,9.9980268397
55.858883,4.272949,0.0000052689,0E-8,1.2256885903,10.6246254751
53.094379,5.953003,0.0000052614,0E-8,1.2237919525,8.5579985292
53.722733,4.470764,0.0000048796,0E-8,1.2234621094,10.2050849930
55.504383,6.161987,0.0000053046,0E-8,1.2252850493,10.5332921018
52.766697,4.284576,0.0000049523,0E-8,1.2223730904,9.8968938227
55.531010,4.308350,0.0000054077,0E-8,1.2253926404,10.5761010892
54.359917,5.924103,0.0000052689,0E-8,1.2242108488,10.3107865373
56.757858,6.889282,0.0000058217,0E-8,1.2266942039,10.8038995512
53.496700,5.082031,0.0000049988,0E-8,1.2235646702,10.0497915055
56.068981,6.827911,0.0000054554,0E-8,1.2259862913,10.6119587856
52.639023,4.406250,0.0000051373,0E-8,1.2223369867,9.7673718969
56.738430,5.343353,0.0000058808,0E-8,1.2266180821,10.8158663786
57.355759,6.818756,0.0000061964,0E-8,1.2274656595,11.0658785213
54.262920,5.000641,0.0000050439,0E-8,1.2240237292,10.3194324884
54.922161,6.091492,0.0000053196,0E-8,1.2246916268,10.4176018842
55.115017,5.329163,0.0000053014,0E-8,1.2249140361,10.4763646370
54.622028,6.533997,0.0000051894,0E-8,1.2245171487,10.3510325794
55.966053,4.933899,0.0000056027,0E-8,1.2258104431,10.6281099607
56.556572,4.388885,0.0000057815,0E-8,1.2263681536,10.7396444094
54.223083,6.329559,0.0000051279,0E-8,1.2242668804,10.2564826920
53.639946,6.258881,0.0000050506,0E-8,1.2242685811,9.9231861750
56.512409,6.043579,0.0000057306,0E-8,1.2263259518,10.7729577396
53.072495,4.624969,0.0000051248,0E-8,1.2229268109,9.8662714610
55.372284,4.057526,0.0000052404,0E-8,1.2252289111,10.5584710755
54.471764,5.947906,0.0000052990,0E-8,1.2242844903,10.3332356951
57.193501,5.183136,0.0000062848,0E-8,1.2271246418,10.9364419639
55.775059,5.322571,0.0000055203,0E-8,1.2256118041,10.6000987701
55.912876,4.602997,0.0000053875,0E-8,1.2257544028,10.6269154137
54.074677,4.385315,0.0000050015,0E-8,1.2238255381,10.2978287557
56.272820,5.749664,0.0000057670,0E-8,1.2260630143,10.7018269554
55.575066,5.222839,0.0000054373,0E-8,1.2254332414,10.5718274546
54.264526,6.132721,0.0000051614,0E-8,1.2242123975,10.2760187669
56.326283,5.341309,0.0000059331,0E-8,1.2261500250,10.7062215658
57.466595,5.166748,0.0000065826,0E-8,1.2274123642,11.0038110280
54.652275,6.575531,0.0000053314,0E-8,1.2245507689,10.3558792645
55.852169,6.870514,0.0000055566,0E-8,1.2258018726,10.5607305971
55.223637,6.076111,0.0000053662,0E-8,1.2250035270,10.4745952541
57.418236,4.159302,0.0000063583,0E-8,1.2271503600,10.8961538850
53.451210,4.860443,0.0000051789,0E-8,1.2234272548,10.0795669248
55.222218,4.580078,0.0000054089,0E-8,1.2250652276,10.5131169890
55.244278,5.589233,0.0000051478,0E-8,1.2250525562,10.4961625464
54.788010,6.977783,0.0000052192,0E-8,1.2248298481,10.3589378779
56.320816,4.896454,0.0000055348,0E-8,1.2261494563,10.6964110823
57.075993,4.706726,0.0000062564,0E-8,1.2269272822,10.8721515131
55.766098,4.149902,0.0000053358,0E-8,1.2256023015,10.6141622753
56.186142,6.509003,0.0000055292,0E-8,1.2260019298,10.6673375972
56.372517,6.420898,0.0000056133,0E-8,1.2261888364,10.7243332403
56.739025,5.743530,0.0000057557,0E-8,1.2266175459,10.8307895299
52.550564,5.336121,0.0000050962,0E-8,1.2224506685,8.9796306547
55.596199,5.510071,0.0000055773,0E-8,1.2254244752,10.5684329106
56.457798,5.260498,0.0000057632,0E-8,1.2262929715,10.7371208418
52.653042,5.587128,0.0000047803,0E-8,1.2226876919,9.0531926170
56.910553,4.698608,0.0000059644,0E-8,1.2267614594,10.8290243311
55.495544,4.901154,0.0000054545,0E-8,1.2253654627,10.5609836059
56.077824,6.531250,0.0000056008,0E-8,1.2259027864,10.6385533452
53.015434,6.793549,0.0000049126,0E-8,1.2235941354,8.5607354703
55.363914,6.529907,0.0000053546,0E-8,1.2251945328,10.4949684693
55.365654,6.142761,0.0000053899,0E-8,1.2251525441,10.5018683511
52.733448,5.205475,0.0000051038,0E-8,1.2228518927,8.6724941663
57.410339,5.536926,0.0000063331,0E-8,1.2274257877,11.0384570703
53.790253,5.669128,0.0000050380,0E-8,1.2239056436,10.1328290630
55.820068,4.135803,0.0000053003,0E-8,1.2256457547,10.6185139829
56.482761,4.856384,0.0000056984,0E-8,1.2263135831,10.7310264903
55.164169,4.208130,0.0000055203,0E-8,1.2250103969,10.5095508858
53.656929,4.346680,0.0000048781,0E-8,1.2233821012,10.2062251633
52.649605,6.678711,0.0000046581,0E-8,1.2223762087,8.4961676525
53.728577,6.753143,0.0000052544,0E-8,1.2245710648,9.9352234821
55.106441,4.512207,0.0000053159,0E-8,1.2249352162,10.4941889181
53.107643,5.398865,0.0000051301,0E-8,1.2231301539,9.4409884781
54.576950,6.685211,0.0000053041,0E-8,1.2245459955,10.3346250743
52.715748,4.022675,0.0000048166,0E-8,1.2221789900,9.9487206057
54.101646,6.165985,0.0000051434,0E-8,1.2241754630,10.2274318960
54.376011,4.690186,0.0000052750,0E-8,1.2241333901,10.3567960934
56.522408,5.394470,0.0000058148,0E-8,1.2263600805,10.7536632082
53.462814,4.022125,0.0000051281,0E-8,1.2231283509,10.1844103918
53.552151,4.744171,0.0000052092,0E-8,1.2234010795,10.1328675268
55.615986,6.187042,0.0000054452,0E-8,1.2253938617,10.5528574666
55.044502,5.873749,0.0000053999,0E-8,1.2248130343,10.4458060434
55.813023,6.682800,0.0000054835,0E-8,1.2256802592,10.5704858575
53.610695,6.636047,0.0000051471,0E-8,1.2245464384,9.7498645351
55.953812,6.311432,0.0000056632,0E-8,1.2257328055,10.6139991477
56.965179,5.842590,0.0000059463,0E-8,1.2269030092,10.9149512413
52.510498,6.659088,0.0000046956,0E-8,1.2216118306,8.4112173552
52.637543,5.044312,0.0000052638,0E-8,1.2225738398,8.6278547644
56.950779,5.242218,0.0000059473,0E-8,1.2268637776,10.8787032218
52.894238,4.162201,0.0000049562,0E-8,1.2224382411,9.9804208952
57.418499,4.516235,0.0000063926,0E-8,1.2272231142,10.9266014955
53.029240,6.195465,0.0000050665,0E-8,1.2234630332,8.5702967227
55.318802,4.410797,0.0000053240,0E-8,1.2251721369,10.5329360429
54.630241,6.247223,0.0000053243,0E-8,1.2244475888,10.3611185503
52.558758,6.967346,0.0000046271,0E-8,1.2213853817,8.4923341140
56.025421,6.149017,0.0000057352,0E-8,1.2257910013,10.6423263941
56.454235,5.211639,0.0000057464,0E-8,1.2262888146,10.7342554583
55.450191,6.173401,0.0000053527,0E-8,1.2252312856,10.5172983653
52.540928,5.928162,0.0000048848,0E-8,1.2227084374,8.3638127685
55.866421,4.712799,0.0000054446,0E-8,1.2257139065,10.6189567109
56.817871,6.977325,0.0000058874,0E-8,1.2267745936,10.8165580812
53.864769,5.559692,0.0000049580,0E-8,1.2238768930,10.1779470323
54.360180,4.836060,0.0000052237,0E-8,1.2241136152,10.3477957768
56.440994,6.208099,0.0000057535,0E-8,1.2262517991,10.7512352783
57.449066,4.201965,0.0000063148,0E-8,1.2271819203,10.9044581248
54.791084,6.595856,0.0000053231,0E-8,1.2246619911,10.3810928755
57.186310,5.083649,0.0000062763,0E-8,1.2271037190,10.9279954103
55.201183,6.562500,0.0000054705,0E-8,1.2250355663,10.4593200593
56.463036,6.550812,0.0000056946,0E-8,1.2263153019,10.7488683651
57.319710,6.674133,0.0000061718,0E-8,1.2274074285,11.0601180203
54.708748,5.421112,0.0000051977,0E-8,1.2244592009,10.3928404044
53.012016,5.235962,0.0000050536,0E-8,1.2230477900,9.5385716150
55.041473,6.642212,0.0000053511,0E-8,1.2248994924,10.4273389972
56.859371,6.317810,0.0000060023,0E-8,1.2267673307,10.8811248903
53.540794,4.607361,0.0000050488,0E-8,1.2233307269,10.1461668453
54.329376,4.795990,0.0000051692,0E-8,1.2240838532,10.3426658978
56.034668,5.114136,0.0000054510,0E-8,1.2258727156,10.6433287620
56.204441,6.801056,0.0000055800,0E-8,1.2261095184,10.6511777293
53.355339,6.130493,0.0000052430,0E-8,1.2240362203,8.9237953637
57.065773,5.315277,0.0000061340,0E-8,1.2269980926,10.9152089167
56.261608,6.839050,0.0000056015,0E-8,1.2261768029,10.6615977072
55.015915,5.111542,0.0000052741,0E-8,1.2248118334,10.4609014396
56.825974,6.224792,0.0000059156,0E-8,1.2267232986,10.8684655071
54.012749,4.306427,0.0000050653,0E-8,1.2237645847,10.2876029205
53.048328,6.466736,0.0000049985,0E-8,1.2228831897,8.5157561732
55.691147,5.683594,0.0000054943,0E-8,1.2254872534,10.5845491726
52.710812,5.620544,0.0000047706,0E-8,1.2230174587,8.9933151737
54.407173,4.398163,0.0000051755,0E-8,1.2241753029,10.3723967982
57.299332,4.395020,0.0000063329,0E-8,1.2270967441,10.8941925160
55.856922,5.695404,0.0000056351,0E-8,1.2256478039,10.6118875876
55.454498,6.656952,0.0000053428,0E-8,1.2253154465,10.5077763586
56.316662,5.591248,0.0000058696,0E-8,1.2261248668,10.7081518891
53.441422,6.575684,0.0000052349,0E-8,1.2243303743,9.1777882483
52.917343,4.110687,0.0000048876,0E-8,1.2224410520,9.9969725457
55.479496,5.050812,0.0000054053,0E-8,1.2253430843,10.5542273432
53.834347,4.818207,0.0000050614,0E-8,1.2236267719,10.2180398302
53.703835,6.385742,0.0000050039,0E-8,1.2243548682,9.9769546226
57.058674,5.216064,0.0000061154,0E-8,1.2269790231,10.9037160866
54.317139,6.499390,0.0000053375,0E-8,1.2243537237,10.2775211293
55.152637,5.465118,0.0000051554,0E-8,1.2249509028,10.4804671958
52.996101,5.743835,0.0000051443,0E-8,1.2234846983,8.6205940454
54.927444,5.036224,0.0000052558,0E-8,1.2247138709,10.4443491127
53.057652,6.602478,0.0000051260,0E-8,1.2233106596,8.5186705189
53.073814,6.048981,0.0000051767,0E-8,1.2237773808,8.5318606044
55.341934,4.356476,0.0000052970,0E-8,1.2251989633,10.5402664328
57.033646,4.161987,0.0000060392,0E-8,1.2268086485,10.8204139157
53.219482,6.157684,0.0000053196,0E-8,1.2239855655,8.7149174821
53.942722,4.792877,0.0000051232,0E-8,1.2237159226,10.2488420599
55.128109,6.288635,0.0000053212,0E-8,1.2249122620,10.4564984876
57.143711,6.054443,0.0000060994,0E-8,1.2271287766,10.9941208561
54.026627,6.274963,0.0000051723,0E-8,1.2242184817,10.1924186129
53.539139,5.629578,0.0000049728,0E-8,1.2238430166,9.8741519296
56.155125,4.887695,0.0000056132,0E-8,1.2259858178,10.6594391505
57.455769,5.016510,0.0000065046,0E-8,1.2273690340,10.9812678425
57.483818,6.232635,0.0000063961,0E-8,1.2276713208,11.1355257083
53.980190,5.628418,0.0000052621,0E-8,1.2239470500,10.2146522854
55.747044,4.595520,0.0000054056,0E-8,1.2256022472,10.6048759208
54.051067,4.767395,0.0000051617,0E-8,1.2238113958,10.2820492857
56.413857,4.674622,0.0000057493,0E-8,1.2262426614,10.7095268028
53.571686,4.646576,0.0000050489,0E-8,1.2233685989,10.1522092689
56.941502,5.898224,0.0000059675,0E-8,1.2268739405,10.9082602177
56.954639,6.096313,0.0000058400,0E-8,1.2268935640,10.9205738845
52.714241,5.665375,0.0000047530,0E-8,1.2232012150,8.8576201943
56.340279,5.932587,0.0000056488,0E-8,1.2261255334,10.7235161172
56.425076,4.820953,0.0000057468,0E-8,1.2262546995,10.7191326701
57.385319,6.406616,0.0000061620,0E-8,1.2275098550,11.1027046661
53.074165,5.681671,0.0000054119,0E-8,1.2233972917,8.8344972770
54.822788,5.108521,0.0000052388,0E-8,1.2245939032,10.4200675931
55.598526,5.168640,0.0000054450,0E-8,1.2254585274,10.5803582049
53.192120,4.089264,0.0000050082,0E-8,1.2227810450,10.0879968202
57.056145,5.973114,0.0000060384,0E-8,1.2270163428,10.9563615885
53.469582,5.088135,0.0000049898,0E-8,1.2235597954,10.0238465646
54.986412,4.734131,0.0000052581,0E-8,1.2247885842,10.4580418214
55.816147,4.774261,0.0000054697,0E-8,1.2256678279,10.6096817607
55.987801,5.223694,0.0000055842,0E-8,1.2258234462,10.6359855161
54.976089,5.312836,0.0000053002,0E-8,1.2247591181,10.4478519791
52.615761,5.822174,0.0000050673,0E-8,1.2229026905,8.4607279005
54.776848,5.596832,0.0000053933,0E-8,1.2245303684,10.4017149619
55.837074,6.629150,0.0000055306,0E-8,1.2256883364,10.5772168218
55.870220,5.496460,0.0000054790,0E-8,1.2256810893,10.6117926491
53.411140,6.535248,0.0000051652,0E-8,1.2242875451,9.0374291111
57.382175,5.136719,0.0000064243,0E-8,1.2273140670,10.9861559631
56.228691,4.770630,0.0000055500,0E-8,1.2260516589,10.6758870208
57.358734,6.868866,0.0000061455,0E-8,1.2274692228,11.0627635718
53.734158,6.426331,0.0000049574,0E-8,1.2243732866,9.9987333829
54.105160,4.095093,0.0000049080,0E-8,1.2238753943,10.3245401208
56.802723,4.726044,0.0000059052,0E-8,1.2266536264,10.8048514613
53.830692,5.473602,0.0000050261,0E-8,1.2238299451,10.1712569248
55.260937,5.440643,0.0000052394,0E-8,1.2250777225,10.5019845374
57.275776,4.807648,0.0000062235,0E-8,1.2271517030,10.9307754516
53.254169,6.657318,0.0000052092,0E-8,1.2245700369,8.5388565777
54.398602,6.483337,0.0000054135,0E-8,1.2243748931,10.2993793089
57.066444,5.718689,0.0000060073,0E-8,1.2270239186,10.9481389597
53.289307,4.574066,0.0000050628,0E-8,1.2231199395,10.0469095345
56.887161,6.763123,0.0000057895,0E-8,1.2268295415,10.8618510724
52.751213,5.429688,0.0000050985,0E-8,1.2227710208,9.2135219453
56.841984,6.922516,0.0000059044,0E-8,1.2267913684,10.8288360821
55.282864,5.000519,0.0000054092,0E-8,1.2251246551,10.5190082172
52.704021,6.668610,0.0000046335,0E-8,1.2222662060,8.5023611512
54.721672,5.227386,0.0000051356,0E-8,1.2244709218,10.3980722901
55.515240,4.117584,0.0000053874,0E-8,1.2253722888,10.5777074376
54.685429,4.424622,0.0000051672,0E-8,1.2244743292,10.4146960953
55.728668,6.650879,0.0000053400,0E-8,1.2255797558,10.5581380704
54.851147,4.766754,0.0000051399,0E-8,1.2246362467,10.4326820693
56.235394,6.005096,0.0000057695,0E-8,1.2260070837,10.7009319829
53.707172,4.287750,0.0000048956,0E-8,1.2234327401,10.2162013002
52.941006,4.380310,0.0000050880,0E-8,1.2226015640,9.9393234084
56.967896,4.028320,0.0000060517,0E-8,1.2267216062,10.8002646944
53.257336,5.550903,0.0000051591,0E-8,1.2233858976,9.2458410533
55.395988,6.184753,0.0000054046,0E-8,1.2251812924,10.5061074358
53.247303,5.783539,0.0000052198,0E-8,1.2235455238,8.9038901065
54.559135,5.264404,0.0000051340,0E-8,1.2243005904,10.3724099662
53.646725,5.234344,0.0000050756,0E-8,1.2236764899,10.1131012173
55.635189,4.574585,0.0000054189,0E-8,1.2255039145,10.5892077252
56.428791,4.869781,0.0000057192,0E-8,1.2262584231,10.7199978925
56.052502,5.356079,0.0000056623,0E-8,1.2258776204,10.6506544400
56.472214,6.697815,0.0000057230,0E-8,1.2263502915,10.7400361749
52.556133,5.062347,0.0000051957,0E-8,1.2225348230,8.6168021939
55.863686,5.791840,0.0000056155,0E-8,1.2256403741,10.6104100900
55.569244,5.905243,0.0000054193,0E-8,1.2253548458,10.5516827930
54.534618,4.604523,0.0000050770,0E-8,1.2242967172,10.3869185445
55.437126,5.982330,0.0000053541,0E-8,1.2252267009,10.5229967632
55.975624,6.650208,0.0000054468,0E-8,1.2258333790,10.6012755008
56.621372,4.871796,0.0000058210,0E-8,1.2264652930,10.7618758497
57.049053,4.713623,0.0000062322,0E-8,1.2268997205,10.8651673960
54.651543,5.767151,0.0000053886,0E-8,1.2244093388,10.3790137385
55.586262,5.755615,0.0000053943,0E-8,1.2253857567,10.5607172210
53.235069,4.263519,0.0000049898,0E-8,1.2229002820,10.0805994818
53.482792,4.574646,0.0000050595,0E-8,1.2232719219,10.1281843340
54.154549,5.025665,0.0000050232,0E-8,1.2239304392,10.2951915183
52.607803,4.686829,0.0000051726,0E-8,1.2219864442,8.9311884562
53.633434,4.725159,0.0000050496,0E-8,1.2234421135,10.1655599801
53.347328,4.282501,0.0000049149,0E-8,1.2230362648,10.1195761108
54.983585,5.790924,0.0000052846,0E-8,1.2247529098,10.4356500787
55.737118,6.356598,0.0000053831,0E-8,1.2255251504,10.5787274654
55.673382,6.223663,0.0000053187,0E-8,1.2254528899,10.5638734885
56.620544,6.019806,0.0000058827,0E-8,1.2264623975,10.8030006854
54.216698,6.236694,0.0000051203,0E-8,1.2242308407,10.2579253521
55.002110,4.586090,0.0000053684,0E-8,1.2248146649,10.4680500651
56.596783,6.074860,0.0000058157,0E-8,1.2264315814,10.7957872123
56.705990,4.900726,0.0000059029,0E-8,1.2265629321,10.7889277946
